Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 1
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550605378

2019-02-19T19:43:00.992332: step 1, loss 11.988, accuracy 0.0625, precision [0.0, 0.25, nan, 0.0, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 0.125, nan, 0.0, 0.0, nan, 0.0, nan, nan]
2019-02-19T19:46:38.396783: step 1340, loss 1.67394, accuracy 0.375, precision [0.5, 0.5, nan, 0.5, 0.0, 0.0, nan, 1.0, 0.0], recall [0.6666666666666666, 0.5, 0.0, 0.2222222222222222, nan, nan, nan, 1.0, nan]
2019-02-19T19:46:38.544822: step 1341, loss 1.84765, accuracy 0.375, precision [0.0, 0.5, 0.5, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0], recall [nan, 0.5, 1.0, 0.36363636363636365, 0.0, nan, nan, nan, nan]
2019-02-19T19:46:38.693789: step 1342, loss 1.55617, accuracy 0.375, precision [0.25, 0.0, 0.0, 0.8, 0.5, nan, 0.0, 0.0, nan], recall [0.5, 0.0, nan, 0.4, 0.5, nan, nan, nan, nan]
2019-02-19T19:46:38.844752: step 1343, loss 1.78746, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, nan, 0.0, nan, nan], recall [nan, 0.0, nan, 0.4, 0.5, nan, nan, nan, nan]
2019-02-19T19:46:38.990718: step 1344, loss 1.63435, accuracy 0.4375, precision [0.0, 0.5, 0.0, 1.0, 1.0, 0.0, 0.0, 0.25, nan], recall [nan, 0.3333333333333333, nan, 0.2222222222222222, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:46:39.135248: step 1345, loss 2.0929, accuracy 0.375, precision [0.0, 0.0, 0.0, 1.0, nan, 0.0, nan, 1.0, 0.0], recall [0.0, nan, 0.0, 0.5, nan, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:46:39.284722: step 1346, loss 1.41839, accuracy 0.625, precision [1.0, 0.8, 0.0, 0.8, 0.0, nan, nan, 0.3333333333333333, nan], recall [0.5, 0.8, nan, 0.5, nan, nan, nan, 1.0, nan]
2019-02-19T19:46:39.433962: step 1347, loss 1.65949, accuracy 0.5, precision [nan, 0.5, 0.0, 0.8, 0.75, 0.0, 0.0, 0.0, nan], recall [nan, 0.5, nan, 0.4, 0.75, nan, nan, nan, nan]
2019-02-19T19:46:39.582410: step 1348, loss 1.5808, accuracy 0.5625, precision [0.0, 0.5, 1.0, 0.5, 0.6666666666666666, nan, nan, 0.5, 0.0], recall [0.0, 1.0, 1.0, 0.4, 0.6666666666666666, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:46:39.728671: step 1349, loss 1.7552, accuracy 0.3125, precision [nan, nan, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, nan], recall [0.0, 0.0, 0.0, 0.4444444444444444, 0.0, nan, 1.0, nan, nan]
2019-02-19T19:46:39.877610: step 1350, loss 1.83467, accuracy 0.375, precision [nan, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, nan, nan, 0.0, nan], recall [0.0, nan, nan, 0.4, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:46:40.027974: step 1351, loss 1.69839, accuracy 0.375, precision [nan, 0.4, nan, 1.0, 0.0, nan, 0.0, 0.0, 0.0], recall [nan, 1.0, 0.0, 0.3333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:46:40.177946: step 1352, loss 1.68564, accuracy 0.3125, precision [0.0, 0.25, 0.0, 0.6666666666666666, 0.0, nan, 0.0, nan, nan], recall [0.0, 1.0, nan, 0.36363636363636365, nan, nan, nan, 0.0, nan]
2019-02-19T19:46:40.327198: step 1353, loss 1.5682, accuracy 0.5625, precision [nan, 0.5, 0.0, 0.8571428571428571, 1.0, 0.0, nan, 0.0, nan], recall [nan, 0.5, nan, 0.5454545454545454, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:46:40.478954: step 1354, loss 1.58127, accuracy 0.5, precision [1.0, 0.2, nan, 1.0, 1.0, 0.0, 0.0, 0.0, nan], recall [1.0, 0.5, nan, 0.2222222222222222, 1.0, nan, nan, nan, nan]
2019-02-19T19:46:40.630089: step 1355, loss 1.15239, accuracy 0.625, precision [1.0, 0.5, 0.0, 0.8, 0.3333333333333333, nan, nan, 1.0, nan], recall [1.0, 1.0, nan, 0.5, 0.5, nan, nan, 0.6666666666666666, nan]
2019-02-19T19:46:40.779307: step 1356, loss 2.19472, accuracy 0.5, precision [nan, nan, 0.0, 1.0, 0.5, 0.0, 0.0, 0.3333333333333333, 0.0], recall [0.0, 0.0, 0.0, 0.5454545454545454, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:46:40.930443: step 1357, loss 2.18961, accuracy 0.25, precision [0.3333333333333333, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], recall [1.0, 0.6666666666666666, nan, 0.125, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:46:41.081134: step 1358, loss 1.67444, accuracy 0.4375, precision [0.0, 1.0, 0.0, 1.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0], recall [nan, 1.0, nan, 0.3333333333333333, 1.0, nan, nan, 0.0, 0.0]
2019-02-19T19:46:41.235655: step 1359, loss 1.03508, accuracy 0.75, precision [0.0, 1.0, 0.5, 0.8333333333333334, 1.0, nan, nan, nan, nan], recall [nan, 0.5, 1.0, 0.625, 1.0, nan, nan, nan, nan]
2019-02-19T19:46:41.382288: step 1360, loss 1.47633, accuracy 0.5, precision [0.0, 0.5, 0.5, 1.0, 0.75, 0.0, nan, 1.0, nan], recall [nan, 0.6666666666666666, 1.0, 0.125, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:46:41.536045: step 1361, loss 1.9989, accuracy 0.25, precision [0.0, 0.5, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0], recall [0.0, 0.3333333333333333, nan, 0.3, 0.0, nan, nan, nan, nan]
2019-02-19T19:46:41.685251: step 1362, loss 2.01801, accuracy 0.3125, precision [nan, 0.16666666666666666, 0.0, 0.6, 0.5, 0.0, nan, 0.0, nan], recall [nan, 1.0, nan, 0.3, 0.2, nan, nan, nan, nan]
2019-02-19T19:46:41.842982: step 1363, loss 1.5178, accuracy 0.5, precision [0.0, 1.0, 0.0, 0.8, 1.0, 0.0, nan, 0.3333333333333333, nan], recall [nan, 0.5, nan, 0.5, 0.4, nan, nan, 1.0, nan]
2019-02-19T19:46:41.999022: step 1364, loss 1.97439, accuracy 0.4375, precision [nan, 0.5, 0.25, 1.0, 0.5, 0.0, nan, nan, 0.0], recall [nan, 0.5, 1.0, 0.36363636363636365, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:46:42.154348: step 1365, loss 1.43717, accuracy 0.5, precision [0.0, 0.6, 0.0, 0.8, 0.0, nan, 0.0, 0.5, nan], recall [0.0, 0.75, nan, 0.4444444444444444, nan, nan, nan, 0.5, nan]
2019-02-19T19:46:42.308793: step 1366, loss 1.55185, accuracy 0.5, precision [0.0, 0.5, nan, 0.8, 0.6, nan, nan, 0.0, 0.0], recall [nan, 0.3333333333333333, nan, 0.4444444444444444, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:46:42.459579: step 1367, loss 1.68335, accuracy 0.3125, precision [1.0, 0.5, 0.0, 0.4, 0.0, nan, nan, 1.0, 0.0], recall [1.0, 1.0, nan, 0.2, 0.0, nan, nan, 0.5, nan]
2019-02-19T19:46:42.607996: step 1368, loss 1.90395, accuracy 0.1875, precision [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.21428571428571427, 0.0, nan, nan, nan, nan]
2019-02-19T19:46:42.756273: step 1369, loss 1.7467, accuracy 0.5625, precision [0.5, 1.0, 0.0, 0.8333333333333334, 0.5, nan, nan, 0.5, nan], recall [1.0, 0.5, nan, 0.5555555555555556, 1.0, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:46:42.906201: step 1370, loss 1.33963, accuracy 0.625, precision [0.0, 0.0, 0.0, 0.8571428571428571, 1.0, 0.0, nan, 0.0, nan], recall [nan, nan, nan, 0.5454545454545454, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:46:43.057729: step 1371, loss 1.89172, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.6666666666666666, 0.0, nan, nan, 0.3333333333333333, 0.0], recall [nan, 0.0, nan, 0.3333333333333333, 0.0, nan, nan, 0.5, nan]
2019-02-19T19:46:43.204361: step 1372, loss 1.62647, accuracy 0.4375, precision [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.5, nan], recall [nan, nan, nan, 0.42857142857142855, 0.0, nan, nan, 1.0, nan]
2019-02-19T19:46:43.354850: step 1373, loss 1.37259, accuracy 0.4375, precision [0.75, 0.0, 0.5, 0.6666666666666666, 0.0, 0.0, nan, 1.0, nan], recall [1.0, nan, 1.0, 0.2222222222222222, 0.0, nan, nan, 0.5, nan]
2019-02-19T19:46:43.502829: step 1374, loss 1.72298, accuracy 0.5, precision [0.0, nan, 0.5, 0.7777777777777778, nan, nan, nan, 0.0, nan], recall [nan, 0.0, 1.0, 0.7777777777777778, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:46:43.656650: step 1375, loss 2.03317, accuracy 0.375, precision [0.0, 0.5, nan, 1.0, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [nan, 1.0, nan, 0.25, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:46:43.804265: step 1376, loss 1.64631, accuracy 0.625, precision [1.0, 0.5, 0.0, 1.0, 1.0, nan, nan, 0.5, 0.0], recall [1.0, 1.0, 0.0, 0.5, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:46:43.953354: step 1377, loss 1.53713, accuracy 0.625, precision [0.0, 0.0, nan, 1.0, 0.5, nan, 0.0, 0.0, nan], recall [nan, nan, nan, 0.6, 1.0, nan, nan, nan, nan]
2019-02-19T19:46:44.107941: step 1378, loss 1.72683, accuracy 0.3125, precision [0.5, 0.6666666666666666, 0.0, 0.5, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [1.0, 1.0, nan, 0.1, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:46:44.261329: step 1379, loss 2.03921, accuracy 0.375, precision [0.5, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, nan, nan], recall [1.0, 1.0, nan, 0.3333333333333333, 0.0, nan, nan, nan, nan]
2019-02-19T19:46:44.407801: step 1380, loss 1.66424, accuracy 0.4375, precision [nan, 0.5, 0.0, 1.0, 0.0, nan, 0.0, 1.0, nan], recall [nan, 1.0, nan, 0.35714285714285715, nan, nan, nan, 1.0, nan]
2019-02-19T19:46:44.555283: step 1381, loss 1.415, accuracy 0.625, precision [1.0, 0.0, nan, 1.0, 0.3333333333333333, nan, nan, 0.0, nan], recall [1.0, nan, nan, 0.5714285714285714, 1.0, nan, nan, nan, nan]
2019-02-19T19:46:44.708041: step 1382, loss 1.03211, accuracy 0.625, precision [0.0, 0.5, 0.0, 1.0, 0.8, nan, nan, nan, nan], recall [nan, 1.0, nan, 0.45454545454545453, 1.0, nan, nan, nan, nan]
2019-02-19T19:46:44.856674: step 1383, loss 1.55171, accuracy 0.5625, precision [0.5, 0.5, 0.0, 1.0, nan, nan, 0.0, 0.0, nan], recall [0.5, 0.6666666666666666, nan, 0.5454545454545454, nan, nan, nan, nan, nan]
2019-02-19T19:46:45.012196: step 1384, loss 1.49642, accuracy 0.5, precision [0.6666666666666666, 0.0, 0.0, 1.0, 0.3333333333333333, nan, nan, 0.5, nan], recall [1.0, nan, nan, 0.36363636363636365, 0.5, nan, nan, 1.0, nan]
2019-02-19T19:46:45.160666: step 1385, loss 1.85487, accuracy 0.25, precision [0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.0, 0.0, 0.2, nan], recall [nan, nan, nan, 0.14285714285714285, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:46:45.309977: step 1386, loss 1.34303, accuracy 0.5, precision [nan, 0.0, 0.0, 0.8333333333333334, 0.0, nan, nan, 0.75, nan], recall [nan, nan, nan, 0.45454545454545453, 0.0, nan, nan, 0.75, nan]
2019-02-19T19:46:45.464153: step 1387, loss 2.01222, accuracy 0.3125, precision [0.5, 0.2, nan, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.0], recall [0.5, 1.0, nan, 0.2, 0.0, nan, nan, 1.0, nan]
2019-02-19T19:46:45.616083: step 1388, loss 1.36973, accuracy 0.5, precision [1.0, 0.0, 0.0, 0.875, 0.0, nan, nan, nan, 0.0], recall [0.2, nan, nan, 0.6363636363636364, nan, nan, nan, nan, nan]
2019-02-19T19:46:45.764733: step 1389, loss 1.71208, accuracy 0.375, precision [0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, nan], recall [0.0, 1.0, nan, 0.375, 0.0, nan, nan, 0.5, nan]
2019-02-19T19:46:45.915496: step 1390, loss 1.71344, accuracy 0.4375, precision [0.0, 0.5, 0.3333333333333333, 0.75, 0.3333333333333333, nan, 0.0, 1.0, 0.0], recall [0.0, 1.0, 1.0, 0.3, 1.0, nan, nan, 0.5, nan]
2019-02-19T19:46:46.065915: step 1391, loss 1.66217, accuracy 0.3125, precision [0.0, 0.0, 0.0, 1.0, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.2727272727272727, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:46:46.212037: step 1392, loss 1.70081, accuracy 0.5, precision [0.5, 0.5, 0.0, 0.7142857142857143, 0.5, nan, nan, 0.0, nan], recall [0.3333333333333333, 0.3333333333333333, nan, 0.625, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:46:46.361184: step 1393, loss 1.54044, accuracy 0.5625, precision [0.0, 0.5, nan, 0.75, 1.0, nan, 0.0, 0.5, 0.0], recall [nan, 0.5, 0.0, 0.6666666666666666, 0.5, nan, nan, 0.5, nan]
2019-02-19T19:46:46.511064: step 1394, loss 1.76582, accuracy 0.4375, precision [0.5, 0.5, 0.0, 0.6666666666666666, 0.0, 0.0, nan, 0.5, nan], recall [0.3333333333333333, 1.0, nan, 0.4, nan, nan, nan, 0.5, nan]
2019-02-19T19:46:46.657983: step 1395, loss 1.76274, accuracy 0.375, precision [nan, 0.14285714285714285, nan, 1.0, 0.0, nan, nan, 0.0, nan], recall [0.0, 1.0, 0.0, 0.5, nan, nan, nan, 0.0, nan]
2019-02-19T19:46:46.804638: step 1396, loss 1.80886, accuracy 0.375, precision [nan, 0.4, 0.3333333333333333, 0.75, 0.0, 0.0, nan, 0.0, nan], recall [nan, 1.0, 0.5, 0.3333333333333333, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:46:46.953938: step 1397, loss 1.32451, accuracy 0.5, precision [nan, 0.5, 0.0, 0.625, 0.5, 0.0, nan, 0.5, nan], recall [nan, 1.0, 0.0, 0.5555555555555556, 0.5, nan, nan, 1.0, nan]
2019-02-19T19:46:47.101268: step 1398, loss 2.16607, accuracy 0.0625, precision [0.0, 0.0, 0.0, 0.5, 0.0, 0.0, nan, 0.0, 0.0], recall [nan, nan, 0.0, 0.06666666666666667, nan, nan, nan, nan, nan]
2019-02-19T19:46:47.253210: step 1399, loss 1.46563, accuracy 0.5, precision [nan, 0.5, 0.0, 0.75, 0.0, nan, 0.0, 1.0, nan], recall [nan, 0.75, 0.0, 0.42857142857142855, nan, nan, nan, 0.5, nan]
2019-02-19T19:46:47.404128: step 1400, loss 2.11656, accuracy 0.1875, precision [0.0, 0.0, 0.3333333333333333, 1.0, 0.0, 0.0, nan, nan, nan], recall [0.0, 0.0, 1.0, 0.2, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:46:47.551825: step 1401, loss 1.46677, accuracy 0.4375, precision [1.0, 0.0, 0.0, 0.6, 0.5, nan, nan, 0.5, nan], recall [0.5, 0.0, 0.0, 0.375, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:46:47.701500: step 1402, loss 1.53282, accuracy 0.5625, precision [0.6666666666666666, nan, 0.0, 0.75, 0.5, 0.0, nan, 0.0, nan], recall [0.6666666666666666, 0.0, nan, 0.6666666666666666, 1.0, nan, nan, nan, nan]
2019-02-19T19:46:47.849798: step 1403, loss 1.25768, accuracy 0.625, precision [0.0, 0.8, 0.0, 1.0, nan, nan, 0.0, 0.3333333333333333, nan], recall [nan, 0.8, nan, 0.5555555555555556, 0.0, nan, nan, 1.0, nan]
2019-02-19T19:46:48.000208: step 1404, loss 2.03452, accuracy 0.4375, precision [0.0, 0.0, nan, 0.7142857142857143, nan, 0.0, nan, 0.5, 0.0], recall [nan, 0.0, nan, 0.5, 0.0, nan, nan, 1.0, nan]
2019-02-19T19:46:48.152370: step 1405, loss 2.46477, accuracy 0.3125, precision [0.5, nan, 0.0, 1.0, 0.0, 0.0, nan, 0.0, 0.0], recall [1.0, nan, 0.0, 0.3076923076923077, 0.0, nan, nan, nan, nan]
2019-02-19T19:46:48.299088: step 1406, loss 1.61801, accuracy 0.625, precision [0.0, nan, 0.3333333333333333, 0.8888888888888888, 1.0, 0.0, nan, nan, nan], recall [nan, nan, 0.5, 0.6666666666666666, 0.5, nan, nan, nan, nan]
2019-02-19T19:46:48.449210: step 1407, loss 1.14546, accuracy 0.625, precision [0.0, 1.0, 0.0, 0.75, 1.0, nan, 0.0, nan, nan], recall [nan, 0.8, nan, 0.6, 0.75, nan, 0.0, 0.0, nan]
2019-02-19T19:46:48.596867: step 1408, loss 1.60612, accuracy 0.4375, precision [0.0, 0.6666666666666666, 0.0, 1.0, 0.3333333333333333, 0.0, 0.0, nan, nan], recall [nan, 0.6666666666666666, nan, 0.4, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:46:48.747625: step 1409, loss 1.57794, accuracy 0.5, precision [1.0, 0.25, nan, 1.0, 0.25, nan, 0.0, 0.0, nan], recall [1.0, 1.0, nan, 0.2727272727272727, 1.0, nan, nan, nan, nan]
2019-02-19T19:46:48.898291: step 1410, loss 1.67743, accuracy 0.5, precision [0.5, 0.5, 0.0, 1.0, 0.5, 0.0, nan, 0.0, nan], recall [1.0, 1.0, nan, 0.45454545454545453, 1.0, nan, nan, 0.0, 0.0]
2019-02-19T19:46:49.050297: step 1411, loss 1.46997, accuracy 0.3125, precision [1.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, nan, 0.0, nan], recall [0.5, nan, nan, 0.36363636363636365, nan, nan, nan, 0.0, 0.0]
2019-02-19T19:46:49.199350: step 1412, loss 1.5891, accuracy 0.4375, precision [0.0, 0.5, 0.0, 0.6, 0.5, nan, 0.0, 1.0, nan], recall [nan, 0.25, nan, 0.375, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T19:46:49.348571: step 1413, loss 1.59555, accuracy 0.5, precision [nan, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, nan, nan, 0.0, 0.0], recall [nan, 0.0, nan, 0.5454545454545454, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:46:49.498153: step 1414, loss 1.23404, accuracy 0.5, precision [0.3333333333333333, 1.0, 0.0, 0.5, 0.75, nan, nan, nan, 0.0], recall [1.0, 0.25, nan, 0.5, 0.75, nan, nan, 0.0, nan]
2019-02-19T19:46:49.648861: step 1415, loss 1.5847, accuracy 0.4375, precision [0.0, 1.0, 0.0, 0.7142857142857143, 0.0, 0.0, nan, 0.0, nan], recall [nan, 0.5, nan, 0.5555555555555556, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:46:49.797966: step 1416, loss 1.75279, accuracy 0.375, precision [0.0, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0, nan, nan], recall [nan, 0.75, nan, 0.125, 0.5, nan, nan, nan, nan]
2019-02-19T19:46:49.949794: step 1417, loss 1.3646, accuracy 0.5625, precision [0.0, 0.0, nan, 1.0, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, nan, nan, 0.45454545454545453, 0.8, nan, nan, nan, nan]
2019-02-19T19:46:50.101547: step 1418, loss 1.69092, accuracy 0.25, precision [nan, 0.25, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, nan], recall [nan, 1.0, nan, 0.09090909090909091, 0.5, nan, nan, 0.5, nan]
2019-02-19T19:46:50.249882: step 1419, loss 1.80089, accuracy 0.375, precision [nan, 0.5, nan, 0.75, 0.2, 0.0, nan, 0.25, nan], recall [nan, 0.25, nan, 0.375, 0.3333333333333333, nan, nan, 1.0, nan]
2019-02-19T19:46:50.398432: step 1420, loss 1.37619, accuracy 0.5625, precision [nan, 0.25, 0.25, 1.0, 1.0, 1.0, nan, 0.0, nan], recall [nan, 1.0, 1.0, 0.2857142857142857, 0.6666666666666666, 1.0, nan, nan, nan]
2019-02-19T19:46:50.546245: step 1421, loss 1.82737, accuracy 0.4375, precision [0.0, 0.5, 0.0, 1.0, 0.75, 0.0, 0.0, 1.0, nan], recall [nan, 1.0, nan, 0.14285714285714285, 0.75, nan, nan, 0.3333333333333333, nan]
2019-02-19T19:46:50.697039: step 1422, loss 1.44734, accuracy 0.5, precision [0.5, 0.0, nan, 1.0, 0.6, 0.0, 0.0, nan, nan], recall [0.6666666666666666, nan, nan, 0.3, 1.0, nan, nan, nan, nan]
2019-02-19T19:46:50.845868: step 1423, loss 1.7398, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.8, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, 0.0, nan, 0.4444444444444444, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:46:50.995493: step 1424, loss 1.75362, accuracy 0.3125, precision [0.0, 1.0, 0.0, 0.6, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [nan, 0.25, nan, 0.42857142857142855, 0.25, nan, nan, 0.0, nan]
2019-02-19T19:46:51.148580: step 1425, loss 1.47532, accuracy 0.4375, precision [0.0, 0.4, nan, 0.5714285714285714, nan, 0.0, nan, 1.0, nan], recall [0.0, 0.6666666666666666, 0.0, 0.5714285714285714, 0.0, nan, 0.0, 0.5, nan]
2019-02-19T19:46:51.298577: step 1426, loss 1.22408, accuracy 0.5625, precision [0.0, 0.5, nan, 0.8333333333333334, nan, nan, 0.5, 0.5, nan], recall [0.0, 0.6666666666666666, nan, 0.7142857142857143, 0.0, nan, 1.0, 0.5, nan]
2019-02-19T19:46:51.452703: step 1427, loss 1.59545, accuracy 0.5625, precision [nan, 0.5, 0.0, 0.7142857142857143, 1.0, 0.0, 0.0, nan, 0.0], recall [nan, 0.5, nan, 0.5555555555555556, 0.75, 0.0, nan, nan, nan]
2019-02-19T19:46:51.607030: step 1428, loss 1.47232, accuracy 0.625, precision [0.0, 0.5, 0.0, 1.0, 1.0, nan, nan, 0.6666666666666666, 0.0], recall [nan, 0.5, nan, 0.5714285714285714, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T19:46:51.756123: step 1429, loss 1.60001, accuracy 0.5, precision [1.0, 0.0, nan, 0.8333333333333334, 0.5, 0.0, nan, 0.0, 0.0], recall [1.0, 0.0, nan, 0.5, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:46:51.902893: step 1430, loss 1.55873, accuracy 0.5, precision [0.0, 0.5, 0.0, 0.8333333333333334, 0.5, nan, 0.0, nan, nan], recall [nan, 0.6666666666666666, 0.0, 0.5, 0.5, nan, nan, nan, nan]
2019-02-19T19:46:52.053352: step 1431, loss 1.64739, accuracy 0.5625, precision [1.0, 0.0, 0.0, 0.8333333333333334, 0.6666666666666666, nan, 0.3333333333333333, nan, nan], recall [1.0, nan, 0.0, 0.5555555555555556, 0.5, nan, 1.0, nan, nan]
2019-02-19T19:46:52.201166: step 1432, loss 1.7696, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.2857142857142857, 1.0, 0.0, nan, 0.5, nan], recall [nan, 0.0, nan, 0.3333333333333333, 0.2857142857142857, nan, nan, 1.0, nan]
2019-02-19T19:46:52.351261: step 1433, loss 1.52072, accuracy 0.375, precision [0.0, 0.5, nan, 0.6666666666666666, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [nan, 1.0, nan, 0.4, 0.25, nan, nan, 0.0, nan]
2019-02-19T19:46:52.500650: step 1434, loss 1.74293, accuracy 0.5, precision [0.5, 0.3333333333333333, 0.0, 1.0, nan, nan, nan, 0.0, 0.0], recall [1.0, 1.0, nan, 0.5, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:46:52.651244: step 1435, loss 1.7157, accuracy 0.5625, precision [0.0, 0.0, nan, 1.0, 0.0, nan, nan, 0.0, 0.0], recall [nan, nan, nan, 0.5625, nan, nan, nan, nan, nan]
2019-02-19T19:46:52.801000: step 1436, loss 1.53572, accuracy 0.625, precision [nan, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, nan, nan], recall [nan, 1.0, nan, 0.5454545454545454, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:46:52.953723: step 1437, loss 1.67515, accuracy 0.5, precision [0.0, 0.5714285714285714, 0.0, 0.75, 0.0, nan, nan, 0.5, nan], recall [nan, 0.8, nan, 0.3333333333333333, 0.0, nan, nan, 1.0, nan]
2019-02-19T19:46:53.103008: step 1438, loss 1.61347, accuracy 0.5, precision [0.0, 0.0, 0.0, 0.75, 1.0, 0.0, nan, 0.0, nan], recall [nan, 0.0, nan, 0.6, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:46:53.255096: step 1439, loss 1.42166, accuracy 0.5625, precision [nan, 1.0, 0.0, 0.875, 0.5, 0.0, nan, nan, 0.0], recall [nan, 1.0, nan, 0.5384615384615384, 0.5, nan, nan, nan, nan]
2019-02-19T19:46:53.401454: step 1440, loss 1.20283, accuracy 0.6875, precision [0.0, 0.75, 1.0, 1.0, 0.0, nan, 0.0, 1.0, nan], recall [nan, 1.0, 1.0, 0.5, nan, nan, nan, 1.0, nan]
2019-02-19T19:46:53.552658: step 1441, loss 1.61734, accuracy 0.4375, precision [0.6666666666666666, 0.5, nan, 0.8, 0.0, 0.0, 0.0, 0.0, nan], recall [0.6666666666666666, 0.5, nan, 0.36363636363636365, nan, nan, nan, nan, nan]
2019-02-19T19:46:53.701892: step 1442, loss 2.0434, accuracy 0.3125, precision [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, nan, 0.25, 0.0], recall [0.0, 0.2, nan, 0.3333333333333333, nan, nan, nan, 1.0, nan]
2019-02-19T19:46:53.849420: step 1443, loss 1.62397, accuracy 0.4375, precision [0.0, 0.6666666666666666, 0.0, 1.0, 0.5, 0.0, nan, 0.3333333333333333, nan], recall [nan, 0.6666666666666666, 0.0, 0.3333333333333333, 1.0, nan, nan, 0.5, nan]
2019-02-19T19:46:53.997671: step 1444, loss 1.52361, accuracy 0.5, precision [0.0, 0.0, 0.6666666666666666, 1.0, 1.0, nan, 0.0, 0.25, nan], recall [nan, nan, 1.0, 0.4, 0.5, nan, nan, 0.5, nan]
2019-02-19T19:46:54.145040: step 1445, loss 1.29421, accuracy 0.625, precision [nan, 1.0, 0.0, 0.75, 1.0, nan, 0.0, 0.5, nan], recall [nan, 0.3333333333333333, nan, 0.6, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:46:54.295542: step 1446, loss 1.71871, accuracy 0.4375, precision [0.5, 0.0, 0.0, 1.0, 0.4, 0.0, nan, 0.0, nan], recall [1.0, nan, nan, 0.2727272727272727, 1.0, nan, nan, 0.0, nan]
