Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 1
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550606084

2019-02-19T19:54:46.199786: step 1, loss 10.4362, accuracy 0.125, precision [0.0, 1.0, 0.0, 0.1111111111111111, nan, 0.0, nan, 0.0, nan], recall [nan, 0.25, nan, 0.3333333333333333, 0.0, nan, 0.0, 0.0, 0.0]
2019-02-19T19:58:13.503005: step 1265, loss 1.92823, accuracy 0.375, precision [nan, 0.6666666666666666, 0.0, 1.0, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 0.6666666666666666, nan, 0.3333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:58:13.651797: step 1266, loss 1.56735, accuracy 0.4375, precision [0.0, 0.0, 0.0, 0.8333333333333334, 0.0, nan, nan, 0.5, nan], recall [0.0, 0.0, nan, 0.45454545454545453, nan, nan, nan, 1.0, nan]
2019-02-19T19:58:13.804771: step 1267, loss 1.82966, accuracy 0.375, precision [1.0, 0.0, 0.3333333333333333, 1.0, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [0.5, nan, 1.0, 0.25, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:13.951496: step 1268, loss 1.93395, accuracy 0.25, precision [1.0, 0.0, 0.0, 0.5, 0.0, 0.0, nan, 0.0, nan], recall [0.5, 0.0, 0.0, 0.3, nan, nan, nan, 0.0, nan]
2019-02-19T19:58:14.101953: step 1269, loss 2.1635, accuracy 0.3125, precision [nan, 0.5, 0.0, 0.5, 0.3333333333333333, 0.0, 0.0, nan, 0.0], recall [0.0, 0.25, nan, 0.42857142857142855, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:58:14.255080: step 1270, loss 1.42998, accuracy 0.5, precision [nan, 1.0, 0.3333333333333333, 0.75, 0.0, 0.0, nan, 0.0, nan], recall [nan, 1.0, 0.5, 0.3, nan, nan, nan, nan, nan]
2019-02-19T19:58:14.405727: step 1271, loss 1.73547, accuracy 0.375, precision [0.0, 0.0, 0.0, 1.0, 0.0, nan, nan, 1.0, nan], recall [0.0, nan, 0.0, 0.4166666666666667, nan, nan, nan, 1.0, nan]
2019-02-19T19:58:14.554943: step 1272, loss 2.14856, accuracy 0.1875, precision [0.0, 0.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0, nan], recall [nan, 0.0, 0.0, 0.25, nan, nan, nan, nan, nan]
2019-02-19T19:58:14.707690: step 1273, loss 1.50233, accuracy 0.4375, precision [nan, 0.3333333333333333, nan, 0.75, 0.0, 0.0, nan, 0.0, 0.0], recall [0.0, 0.5, 0.0, 0.6666666666666666, nan, nan, nan, 0.0, nan]
2019-02-19T19:58:14.861226: step 1274, loss 1.90046, accuracy 0.4375, precision [0.5, 0.0, 0.0, 0.8571428571428571, 0.0, 0.0, 0.0, nan, nan], recall [0.5, 0.0, 0.0, 0.6, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:15.010932: step 1275, loss 1.87577, accuracy 0.5, precision [1.0, 0.5, 1.0, 0.8, 0.3333333333333333, 0.0, 0.0, 0.0, nan], recall [1.0, 1.0, 0.25, 0.4444444444444444, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:15.168125: step 1276, loss 1.59769, accuracy 0.5625, precision [0.6666666666666666, 0.3333333333333333, 0.0, 0.8333333333333334, nan, 0.0, nan, 1.0, nan], recall [1.0, 0.5, 0.0, 0.5555555555555556, nan, nan, nan, 1.0, nan]
2019-02-19T19:58:15.320517: step 1277, loss 1.86743, accuracy 0.375, precision [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, nan, nan, nan], recall [0.0, 0.0, 0.0, 0.5, nan, nan, nan, nan, nan]
2019-02-19T19:58:15.466212: step 1278, loss 1.89413, accuracy 0.25, precision [0.0, 0.5, 0.0, 0.6, 0.0, 0.0, nan, 0.0, 0.0], recall [nan, 0.3333333333333333, 0.0, 0.25, nan, nan, nan, nan, nan]
2019-02-19T19:58:15.621804: step 1279, loss 1.44828, accuracy 0.5, precision [0.0, 0.3333333333333333, 0.5, 0.8571428571428571, 0.0, 0.0, nan, 0.0, nan], recall [nan, 1.0, 0.5, 0.46153846153846156, nan, nan, nan, nan, nan]
2019-02-19T19:58:15.774731: step 1280, loss 1.627, accuracy 0.5, precision [nan, 0.0, nan, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [nan, nan, nan, 0.5, nan, nan, nan, nan, nan]
2019-02-19T19:58:15.922484: step 1281, loss 1.52338, accuracy 0.5625, precision [nan, 0.0, 0.0, 0.8888888888888888, nan, 0.0, 0.0, 0.5, nan], recall [nan, 0.0, nan, 0.5714285714285714, nan, nan, nan, 1.0, nan]
2019-02-19T19:58:16.077089: step 1282, loss 1.80392, accuracy 0.4375, precision [0.0, 0.5, 0.0, 1.0, 0.5, nan, nan, 0.0, 0.0], recall [nan, 1.0, nan, 0.38461538461538464, 0.5, nan, nan, nan, nan]
2019-02-19T19:58:16.227528: step 1283, loss 1.99117, accuracy 0.3125, precision [nan, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [nan, nan, nan, 0.3125, nan, nan, nan, nan, nan]
2019-02-19T19:58:16.377069: step 1284, loss 1.59568, accuracy 0.5, precision [0.3333333333333333, 0.5, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [1.0, 1.0, nan, 0.46153846153846156, nan, nan, nan, 0.0, nan]
2019-02-19T19:58:16.528942: step 1285, loss 1.84511, accuracy 0.375, precision [nan, 0.5, 0.0, 1.0, 0.0, 0.0, nan, 0.0, 0.0], recall [nan, 0.5, nan, 0.35714285714285715, nan, nan, nan, nan, nan]
2019-02-19T19:58:16.675620: step 1286, loss 1.62314, accuracy 0.4375, precision [0.0, 0.0, nan, 1.0, 0.25, 0.0, nan, 0.0, nan], recall [nan, nan, nan, 0.4, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:16.825297: step 1287, loss 1.92854, accuracy 0.375, precision [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan, nan], recall [nan, nan, nan, 0.4, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:16.977131: step 1288, loss 2.37536, accuracy 0.125, precision [0.0, 0.0, nan, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.13333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:58:17.124436: step 1289, loss 1.97619, accuracy 0.5, precision [nan, 0.0, 0.0, 0.875, 0.3333333333333333, nan, nan, nan, 0.0], recall [nan, 0.0, nan, 0.5, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:17.278379: step 1290, loss 2.27846, accuracy 0.3125, precision [nan, 0.5, 0.0, 1.0, 0.0, nan, 0.0, 0.3333333333333333, 0.0], recall [0.0, 0.6666666666666666, nan, 0.18181818181818182, nan, nan, nan, 1.0, nan]
2019-02-19T19:58:17.427549: step 1291, loss 2.00164, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.5, 0.5, 0.0, nan, 0.0, 0.0], recall [nan, 0.0, nan, 0.25, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:17.575836: step 1292, loss 1.70968, accuracy 0.3125, precision [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [nan, 0.0, nan, 0.35714285714285715, nan, nan, nan, 0.0, nan]
2019-02-19T19:58:17.732056: step 1293, loss 1.45642, accuracy 0.4375, precision [0.5, 0.5, 0.0, 0.6666666666666666, 0.25, 0.0, nan, 1.0, nan], recall [1.0, 0.3333333333333333, nan, 0.2222222222222222, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:58:17.886779: step 1294, loss 1.77986, accuracy 0.375, precision [nan, 0.5, 0.0, 0.7142857142857143, 0.0, nan, nan, 0.0, 0.0], recall [0.0, 0.5, nan, 0.38461538461538464, nan, nan, nan, nan, nan]
2019-02-19T19:58:18.032320: step 1295, loss 2.1362, accuracy 0.25, precision [0.0, 0.0, nan, 0.8, 0.0, 0.0, nan, 0.0, nan], recall [nan, 0.0, nan, 0.26666666666666666, nan, nan, nan, nan, nan]
2019-02-19T19:58:18.180580: step 1296, loss 2.00267, accuracy 0.3125, precision [0.0, 0.0, 0.0, 0.8333333333333334, 0.0, nan, 0.0, nan, nan], recall [nan, 0.0, nan, 0.3333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:58:18.328266: step 1297, loss 1.71522, accuracy 0.625, precision [1.0, 0.0, 0.0, 1.0, 0.5, nan, 0.0, nan, 0.0], recall [0.5, nan, nan, 0.6153846153846154, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:18.481789: step 1298, loss 1.57403, accuracy 0.375, precision [0.0, nan, 0.0, 0.6666666666666666, 0.25, 0.0, nan, 1.0, nan], recall [nan, 0.0, nan, 0.36363636363636365, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:58:18.632319: step 1299, loss 2.00422, accuracy 0.4375, precision [0.0, 1.0, 0.0, 0.8333333333333334, 0.0, 0.0, 0.0, 0.5, nan], recall [0.0, 0.5, nan, 0.4166666666666667, nan, nan, nan, 1.0, nan]
2019-02-19T19:58:18.789888: step 1300, loss 1.91848, accuracy 0.375, precision [0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, nan], recall [0.5, 1.0, nan, 0.25, nan, nan, nan, 1.0, nan]
2019-02-19T19:58:18.939852: step 1301, loss 1.66918, accuracy 0.375, precision [0.0, nan, 0.0, 0.8333333333333334, 0.16666666666666666, nan, nan, 0.0, nan], recall [0.0, nan, nan, 0.4166666666666667, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:58:19.087223: step 1302, loss 1.72184, accuracy 0.5, precision [0.5, 0.0, nan, 1.0, 0.0, nan, nan, 0.0, nan], recall [1.0, 0.0, nan, 0.5, nan, nan, nan, nan, nan]
2019-02-19T19:58:19.243503: step 1303, loss 1.96822, accuracy 0.3125, precision [1.0, 0.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.25, nan], recall [1.0, 0.0, nan, 0.18181818181818182, 0.5, nan, nan, 1.0, nan]
2019-02-19T19:58:19.388344: step 1304, loss 1.63998, accuracy 0.5, precision [nan, nan, 0.0, 0.8571428571428571, 0.3333333333333333, 0.0, nan, nan, nan], recall [nan, nan, nan, 0.46153846153846156, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:58:19.538905: step 1305, loss 1.52674, accuracy 0.4375, precision [0.3333333333333333, 1.0, 0.0, 0.6666666666666666, 0.0, nan, nan, nan, nan], recall [0.5, 0.6666666666666666, nan, 0.36363636363636365, nan, nan, nan, nan, nan]
2019-02-19T19:58:19.692161: step 1306, loss 1.76345, accuracy 0.3125, precision [0.0, nan, 0.0, 0.8333333333333334, 0.0, nan, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.4166666666666667, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:58:19.847489: step 1307, loss 1.84831, accuracy 0.3125, precision [nan, 0.0, 0.0, 1.0, 0.25, 0.0, nan, 0.3333333333333333, nan], recall [0.0, 0.0, nan, 0.25, 1.0, nan, nan, 1.0, nan]
2019-02-19T19:58:20.001557: step 1308, loss 2.11165, accuracy 0.3125, precision [1.0, 0.0, 0.0, 0.8, nan, nan, 0.0, 0.0, nan], recall [0.5, nan, nan, 0.3333333333333333, 0.0, nan, nan, 0.0, nan]
2019-02-19T19:58:20.150461: step 1309, loss 1.65903, accuracy 0.375, precision [0.0, 0.0, 0.0, 0.8333333333333334, 0.5, nan, nan, 0.0, nan], recall [nan, 0.0, nan, 0.38461538461538464, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:20.298440: step 1310, loss 1.74876, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.6, 0.5, 0.0, nan, 0.0, nan], recall [nan, 0.0, nan, 0.25, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:58:20.449645: step 1311, loss 1.91255, accuracy 0.5, precision [1.0, 0.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0, nan], recall [1.0, nan, nan, 0.42857142857142855, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:20.599250: step 1312, loss 1.58884, accuracy 0.625, precision [nan, 1.0, 0.0, 1.0, nan, 0.0, 0.0, 0.0, nan], recall [0.0, 1.0, nan, 0.6153846153846154, nan, nan, nan, nan, nan]
2019-02-19T19:58:20.752265: step 1313, loss 1.45492, accuracy 0.5, precision [0.5, 0.0, 0.0, 0.875, 0.0, nan, nan, 0.0, nan], recall [1.0, nan, nan, 0.5, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:20.900635: step 1314, loss 1.63457, accuracy 0.375, precision [0.0, 0.0, 0.0, 1.0, 0.6666666666666666, nan, nan, 0.0, nan], recall [nan, 0.0, nan, 0.36363636363636365, 0.5, nan, nan, nan, nan]
2019-02-19T19:58:21.052930: step 1315, loss 1.76559, accuracy 0.125, precision [0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 1.0, nan, 0.07692307692307693, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:21.206068: step 1316, loss 1.58972, accuracy 0.375, precision [1.0, 0.5, nan, 0.6, 0.0, 0.0, nan, 0.0, nan], recall [1.0, 1.0, nan, 0.2727272727272727, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:21.355578: step 1317, loss 1.98027, accuracy 0.3125, precision [0.5, 0.2, nan, 1.0, 1.0, nan, 0.0, 0.0, 0.0], recall [1.0, 1.0, nan, 0.15384615384615385, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:21.506459: step 1318, loss 1.98247, accuracy 0.3125, precision [0.0, 0.6666666666666666, nan, 0.5, 0.3333333333333333, nan, 0.0, 0.0, nan], recall [0.0, 0.6666666666666666, nan, 0.2222222222222222, 0.5, nan, nan, 0.0, nan]
2019-02-19T19:58:21.658339: step 1319, loss 1.97007, accuracy 0.25, precision [0.0, 0.0, 0.0, 1.0, 0.2857142857142857, nan, 0.0, nan, nan], recall [0.0, nan, nan, 0.16666666666666666, 0.6666666666666666, nan, nan, nan, nan]
2019-02-19T19:58:21.808761: step 1320, loss 1.66688, accuracy 0.375, precision [1.0, 0.0, 0.0, 0.6666666666666666, 0.5, 0.0, nan, 0.0, 0.0], recall [0.6666666666666666, nan, nan, 0.25, 0.4, nan, nan, nan, nan]
2019-02-19T19:58:21.960755: step 1321, loss 1.87731, accuracy 0.25, precision [0.2, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, nan, 0.0, nan, nan], recall [0.5, nan, nan, 0.16666666666666666, 0.5, nan, nan, nan, nan]
2019-02-19T19:58:22.111212: step 1322, loss 1.76352, accuracy 0.5, precision [0.0, 0.0, 0.0, 0.8888888888888888, 0.0, nan, 0.0, nan, 0.0], recall [0.0, 0.0, nan, 0.5714285714285714, nan, nan, nan, nan, nan]
2019-02-19T19:58:22.263406: step 1323, loss 1.6115, accuracy 0.375, precision [1.0, 1.0, 0.0, 0.5714285714285714, 0.0, nan, nan, 0.0, nan], recall [0.5, 0.5, nan, 0.4444444444444444, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:22.416768: step 1324, loss 1.74632, accuracy 0.4375, precision [0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.0, nan, nan, nan], recall [0.0, 0.0, nan, 0.46153846153846156, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:22.567236: step 1325, loss 2.34997, accuracy 0.1875, precision [0.0, 0.5, 0.0, 0.6666666666666666, 0.0, 0.0, nan, 0.0, 0.0], recall [nan, 0.5, nan, 0.15384615384615385, nan, nan, nan, 0.0, nan]
2019-02-19T19:58:22.714384: step 1326, loss 1.81791, accuracy 0.25, precision [nan, 0.0, 0.0, 0.8, 0.0, nan, nan, 0.0, nan], recall [nan, nan, nan, 0.2857142857142857, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:22.859105: step 1327, loss 1.95369, accuracy 0.3125, precision [nan, 0.0, 0.0, 0.7142857142857143, 0.0, 0.0, 0.0, 0.0, 0.0], recall [nan, 0.0, nan, 0.35714285714285715, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:23.007209: step 1328, loss 1.51001, accuracy 0.5625, precision [1.0, 0.6666666666666666, 0.0, 0.8333333333333334, 0.0, nan, nan, 0.3333333333333333, nan], recall [0.5, 1.0, nan, 0.45454545454545453, nan, nan, nan, 1.0, nan]
2019-02-19T19:58:23.157624: step 1329, loss 1.42018, accuracy 0.4375, precision [0.5, 0.0, 0.0, 0.8333333333333334, 0.5, nan, nan, 0.0, nan], recall [0.5, 0.0, nan, 0.45454545454545453, 0.5, nan, nan, nan, nan]
2019-02-19T19:58:23.307911: step 1330, loss 1.85744, accuracy 0.3125, precision [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan], recall [0.3333333333333333, nan, nan, 0.3333333333333333, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:23.464322: step 1331, loss 2.0442, accuracy 0.4375, precision [0.0, 1.0, 0.0, 0.8, nan, 0.0, 0.0, 0.0, 0.0], recall [0.0, 0.75, nan, 0.4, nan, nan, nan, nan, nan]
2019-02-19T19:58:23.618319: step 1332, loss 1.95315, accuracy 0.5, precision [nan, 0.0, nan, 0.8888888888888888, nan, 0.0, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.5333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:58:23.768320: step 1333, loss 1.91821, accuracy 0.25, precision [0.0, 0.2, nan, 0.75, 0.0, nan, nan, 0.0, nan], recall [0.0, 1.0, nan, 0.21428571428571427, nan, nan, nan, nan, nan]
2019-02-19T19:58:23.917916: step 1334, loss 1.7981, accuracy 0.4375, precision [nan, 0.0, 0.0, 0.875, 0.0, 0.0, nan, 0.0, nan], recall [0.0, nan, nan, 0.5, nan, nan, nan, nan, nan]
2019-02-19T19:58:24.071841: step 1335, loss 1.95105, accuracy 0.25, precision [0.0, 0.5, 0.0, 0.75, 0.0, 0.0, nan, 0.0, nan], recall [0.0, 0.5, nan, 0.23076923076923078, nan, nan, nan, nan, nan]
2019-02-19T19:58:24.226339: step 1336, loss 1.99502, accuracy 0.5, precision [0.3333333333333333, 0.0, 0.0, 1.0, 1.0, nan, 0.0, 0.0, nan], recall [1.0, nan, nan, 0.42857142857142855, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:24.376255: step 1337, loss 1.8985, accuracy 0.4375, precision [1.0, 0.5, nan, 1.0, 0.0, nan, 0.0, 0.0, nan], recall [1.0, 1.0, nan, 0.35714285714285715, nan, nan, nan, nan, nan]
2019-02-19T19:58:24.530170: step 1338, loss 1.69672, accuracy 0.4375, precision [0.0, 0.5, 0.0, 0.8333333333333334, 0.25, nan, nan, nan, 0.0], recall [0.0, 1.0, nan, 0.4166666666666667, 1.0, nan, nan, 0.0, nan]
2019-02-19T19:58:24.683569: step 1339, loss 1.67227, accuracy 0.25, precision [0.0, 0.3333333333333333, 0.0, 1.0, 0.3333333333333333, 0.0, nan, 0.0, nan], recall [nan, 1.0, nan, 0.07692307692307693, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:24.833180: step 1340, loss 1.74525, accuracy 0.3125, precision [0.3333333333333333, nan, 0.0, 0.8, 0.0, nan, nan, 0.0, nan], recall [0.5, 0.0, nan, 0.3076923076923077, nan, nan, nan, nan, nan]
2019-02-19T19:58:24.980736: step 1341, loss 1.84584, accuracy 0.4375, precision [0.5, nan, 0.0, 0.8571428571428571, 0.0, 0.0, 0.0, nan, nan], recall [1.0, nan, nan, 0.42857142857142855, nan, nan, nan, 0.0, nan]
2019-02-19T19:58:25.130372: step 1342, loss 1.57488, accuracy 0.4375, precision [nan, 1.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0, nan], recall [nan, 0.6666666666666666, nan, 0.4166666666666667, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:25.279527: step 1343, loss 2.13506, accuracy 0.25, precision [nan, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, nan, 0.0, 0.0], recall [nan, 1.0, nan, 0.21428571428571427, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:25.428552: step 1344, loss 2.24558, accuracy 0.1875, precision [0.3333333333333333, 0.0, 0.0, 1.0, nan, 0.0, nan, 0.2, nan], recall [0.5, nan, nan, 0.08333333333333333, nan, nan, nan, 0.5, nan]
2019-02-19T19:58:25.582812: step 1345, loss 1.70223, accuracy 0.4375, precision [1.0, 0.6666666666666666, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], recall [0.6666666666666666, 1.0, nan, 0.3, nan, nan, nan, 0.0, nan]
2019-02-19T19:58:25.734679: step 1346, loss 1.36375, accuracy 0.625, precision [nan, 0.4, 0.0, 1.0, 0.0, nan, nan, nan, nan], recall [nan, 1.0, nan, 0.5714285714285714, nan, nan, nan, nan, nan]
2019-02-19T19:58:25.882526: step 1347, loss 2.12464, accuracy 0.1875, precision [0.0, 0.5, 0.0, 0.3333333333333333, 0.0, nan, nan, nan, 0.0], recall [0.0, 0.6666666666666666, nan, 0.09090909090909091, nan, nan, nan, 0.0, nan]
2019-02-19T19:58:26.032540: step 1348, loss 1.88285, accuracy 0.375, precision [0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], recall [nan, 1.0, nan, 0.3333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:58:26.177651: step 1349, loss 1.6051, accuracy 0.5625, precision [nan, 0.16666666666666666, nan, 1.0, 0.0, nan, nan, 0.0, nan], recall [0.0, 1.0, nan, 0.5714285714285714, nan, nan, nan, nan, nan]
2019-02-19T19:58:26.325924: step 1350, loss 1.73256, accuracy 0.375, precision [0.25, 0.0, 0.0, 0.8333333333333334, nan, 0.0, 0.0, nan, nan], recall [1.0, 0.0, nan, 0.45454545454545453, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:26.472806: step 1351, loss 1.82716, accuracy 0.375, precision [0.0, 0.3333333333333333, 0.0, 1.0, 0.0, nan, nan, 0.0, 0.0], recall [nan, 0.5, nan, 0.35714285714285715, nan, nan, nan, nan, nan]
2019-02-19T19:58:26.621545: step 1352, loss 1.92222, accuracy 0.25, precision [0.0, 0.25, 0.0, 1.0, 0.0, nan, 0.0, 0.0, nan], recall [0.0, 1.0, nan, 0.21428571428571427, nan, nan, nan, nan, nan]
2019-02-19T19:58:26.771746: step 1353, loss 1.85747, accuracy 0.3125, precision [0.6666666666666666, 0.0, 0.0, 1.0, 0.25, nan, nan, 0.0, 0.0], recall [0.6666666666666666, nan, nan, 0.2, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:58:26.927167: step 1354, loss 2.10564, accuracy 0.25, precision [0.0, 0.0, 0.0, 0.8, 0.0, 0.0, nan, 0.0, 0.0], recall [0.0, 0.0, nan, 0.3076923076923077, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:27.079209: step 1355, loss 1.98288, accuracy 0.25, precision [0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, nan, nan], recall [1.0, 0.5, nan, 0.09090909090909091, nan, nan, nan, nan, nan]
2019-02-19T19:58:27.233516: step 1356, loss 1.55698, accuracy 0.5, precision [1.0, 0.0, 0.0, 0.8571428571428571, 0.3333333333333333, nan, nan, 0.0, nan], recall [0.5, 0.0, nan, 0.6, 0.3333333333333333, nan, nan, nan, nan]
2019-02-19T19:58:27.382284: step 1357, loss 1.75222, accuracy 0.3125, precision [nan, 0.3333333333333333, 0.0, 0.8, 0.0, nan, nan, 0.0, nan], recall [0.0, 1.0, nan, 0.36363636363636365, 0.0, nan, nan, nan, nan]
2019-02-19T19:58:27.533160: step 1358, loss 1.66443, accuracy 0.375, precision [0.0, 0.0, nan, 0.7142857142857143, 0.2, nan, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.4166666666666667, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:27.686959: step 1359, loss 2.16933, accuracy 0.125, precision [0.5, 0.0, 0.0, 0.5, 0.0, 0.0, nan, 0.0, nan], recall [0.3333333333333333, 0.0, nan, 0.09090909090909091, nan, nan, nan, nan, nan]
2019-02-19T19:58:27.836462: step 1360, loss 1.9744, accuracy 0.125, precision [0.0, 0.0, 0.0, 0.5, 0.0, nan, nan, 0.0, nan], recall [0.0, 0.0, nan, 0.18181818181818182, nan, nan, nan, nan, nan]
2019-02-19T19:58:27.986127: step 1361, loss 1.79107, accuracy 0.3125, precision [0.0, nan, 0.0, 1.0, 0.0, nan, 0.0, 0.0, nan], recall [nan, 0.0, nan, 0.3333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:58:28.136622: step 1362, loss 1.77736, accuracy 0.3125, precision [0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, nan, 0.0, nan], recall [0.0, 0.5, nan, 0.3, nan, nan, nan, nan, nan]
2019-02-19T19:58:28.288037: step 1363, loss 1.78052, accuracy 0.4375, precision [0.3333333333333333, nan, 0.0, 0.8333333333333334, 0.0, nan, nan, nan, nan], recall [1.0, 0.0, nan, 0.45454545454545453, nan, nan, nan, nan, nan]
2019-02-19T19:58:28.443859: step 1364, loss 1.6399, accuracy 0.4375, precision [1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, nan, 0.0, 0.0, nan], recall [0.3333333333333333, 0.5, nan, 0.4444444444444444, nan, nan, nan, nan, nan]
2019-02-19T19:58:28.591984: step 1365, loss 1.77166, accuracy 0.5, precision [0.0, 0.5, 0.0, 0.875, 0.0, 0.0, nan, 0.0, 0.0], recall [0.0, 0.5, nan, 0.5384615384615384, nan, nan, nan, nan, nan]
2019-02-19T19:58:28.739067: step 1366, loss 1.91322, accuracy 0.4375, precision [nan, nan, 0.0, 0.8571428571428571, 0.3333333333333333, 0.0, 0.0, 0.0, nan], recall [0.0, nan, nan, 0.46153846153846156, 0.5, nan, nan, nan, nan]
2019-02-19T19:58:28.893136: step 1367, loss 1.61525, accuracy 0.375, precision [0.0, 0.25, nan, 0.8333333333333334, 0.0, nan, nan, 0.0, nan], recall [0.0, 0.5, nan, 0.38461538461538464, nan, nan, nan, nan, nan]
2019-02-19T19:58:29.046136: step 1368, loss 1.64694, accuracy 0.3125, precision [0.5, 0.3333333333333333, nan, 1.0, 0.0, 0.0, nan, 0.2, nan], recall [0.3333333333333333, 0.3333333333333333, nan, 0.2222222222222222, nan, nan, nan, 1.0, nan]
2019-02-19T19:58:29.198886: step 1369, loss 1.62072, accuracy 0.375, precision [0.2, 1.0, 0.0, 1.0, 0.0, 0.0, nan, nan, nan], recall [1.0, 0.3333333333333333, nan, 0.3333333333333333, nan, nan, nan, nan, nan]
2019-02-19T19:58:29.353148: step 1370, loss 1.76307, accuracy 0.3125, precision [1.0, 0.25, 0.0, 0.6, 0.0, nan, nan, 0.0, nan], recall [0.3333333333333333, 1.0, nan, 0.2727272727272727, nan, nan, nan, 0.0, nan]
2019-02-19T19:58:29.507569: step 1371, loss 1.96894, accuracy 0.375, precision [nan, 0.3333333333333333, 0.0, 1.0, 0.3333333333333333, 0.0, nan, 0.0, 0.0], recall [nan, 0.5, nan, 0.3076923076923077, 1.0, nan, nan, nan, nan]
2019-02-19T19:58:29.660432: step 1372, loss 1.7603, accuracy 0.375, precision [0.5, 0.0, 0.0, 1.0, 0.25, nan, nan, nan, 0.0], recall [0.25, 0.0, nan, 0.4444444444444444, 1.0, nan, nan, nan, nan]
