Loading data...
{'sympathy_and_emotional_support': 0, 'not_related_or_irrelevant': 1, 'infrastructure_and_utilities_damage': 2, 'other_useful_information': 3, 'injured_or_dead_people': 4, 'caution_and_advice': 5, 'displaced_people_and_evacuations': 6, 'donation_needs_or_offers_or_volunteering_services': 7, 'missing_trapped_or_found_people': 8}
Max Document length: 2407
Vocabulary Size: 24319
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550599006

2019-02-19T17:57:31.160829: step 1, loss 9.50099, accuracy 0.1875, precision [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, nan, 0.0, 0.0], recall [0.25, 0.0, 0.2, 0.0, 0.5, nan, nan, nan, nan]
2019-02-19T18:01:20.432444: step 1375, loss 2.09587, accuracy 0.3125, precision [0.0, 0.0, nan, 0.8, 0.0, 0.0, 0.0, 0.3333333333333333, nan], recall [0.0, 0.0, nan, 0.5, nan, 0.0, nan, 1.0, 0.0]
2019-02-19T18:01:20.589357: step 1376, loss 0.989663, accuracy 0.625, precision [0.0, 0.5, 0.75, 0.75, 1.0, nan, nan, 0.5, nan], recall [nan, 0.5, 1.0, 0.5, 0.5, nan, nan, 1.0, nan]
2019-02-19T18:01:20.742769: step 1377, loss 1.13026, accuracy 0.6875, precision [0.0, nan, 0.5, 0.8571428571428571, 0.5, 0.0, 1.0, 1.0, nan], recall [nan, 0.0, 1.0, 0.75, 0.3333333333333333, nan, 1.0, 1.0, nan]
2019-02-19T18:01:20.901724: step 1378, loss 1.83641, accuracy 0.5, precision [0.0, 0.5, 0.5, 0.8333333333333334, nan, 0.0, nan, nan, nan], recall [0.0, 0.6666666666666666, 1.0, 0.625, nan, nan, nan, 0.0, nan]
2019-02-19T18:01:21.050677: step 1379, loss 1.47014, accuracy 0.625, precision [0.0, 1.0, 0.3333333333333333, 0.8, 0.5, nan, nan, 1.0, 0.0], recall [nan, 0.3333333333333333, 1.0, 0.5714285714285714, 1.0, nan, nan, 0.75, nan]
2019-02-19T18:01:21.209964: step 1380, loss 1.23315, accuracy 0.6875, precision [0.5, 1.0, 0.5, 0.8, 0.0, 0.0, nan, 1.0, nan], recall [1.0, 0.6, 0.5, 0.8, nan, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:01:21.364394: step 1381, loss 0.889188, accuracy 0.6875, precision [0.0, 0.5, 1.0, 0.3333333333333333, 1.0, nan, 0.0, 1.0, nan], recall [0.0, 1.0, 0.5, 0.3333333333333333, 1.0, nan, nan, 0.75, nan]
2019-02-19T18:01:21.518963: step 1382, loss 1.30664, accuracy 0.6875, precision [1.0, 0.75, 0.0, 0.75, 0.5, nan, nan, 1.0, 0.5], recall [1.0, 0.75, nan, 0.5, 1.0, nan, nan, 0.5, 1.0]
2019-02-19T18:01:21.674218: step 1383, loss 1.12657, accuracy 0.625, precision [0.5, 1.0, 0.3333333333333333, 1.0, 0.5, 0.0, nan, nan, nan], recall [0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.5, nan, nan, 0.0, nan]
2019-02-19T18:01:21.832485: step 1384, loss 1.36795, accuracy 0.5, precision [0.5, 0.25, 0.6666666666666666, 0.5, 1.0, nan, 0.0, 1.0, nan], recall [1.0, 1.0, 1.0, 0.14285714285714285, 0.5, 0.0, nan, 1.0, nan]
2019-02-19T18:01:21.992901: step 1385, loss 1.16554, accuracy 0.5625, precision [1.0, 0.5, 0.0, 0.8, 0.3333333333333333, 0.0, nan, nan, nan], recall [1.0, 0.5, 0.0, 0.5714285714285714, 1.0, 0.0, nan, nan, nan]
2019-02-19T18:01:22.151179: step 1386, loss 1.38392, accuracy 0.375, precision [0.0, 0.0, 1.0, 0.6, 1.0, 0.5, 0.0, 0.0, nan], recall [0.0, nan, 1.0, 0.375, 1.0, 1.0, nan, 0.0, 0.0]
2019-02-19T18:01:22.303922: step 1387, loss 1.55514, accuracy 0.6875, precision [0.5, 0.75, 1.0, 0.3333333333333333, 1.0, nan, 0.5, 1.0, 1.0], recall [1.0, 0.75, 0.5, 0.5, 0.6666666666666666, nan, 1.0, 0.5, 1.0]
2019-02-19T18:01:22.458831: step 1388, loss 1.17229, accuracy 0.625, precision [1.0, 0.0, 1.0, 0.8333333333333334, 1.0, 0.0, 0.0, 0.5, 0.0], recall [1.0, nan, 0.5, 0.625, 0.6666666666666666, 0.0, nan, 1.0, nan]
2019-02-19T18:01:22.615654: step 1389, loss 1.03683, accuracy 0.6875, precision [1.0, 0.0, 1.0, 0.75, 1.0, nan, nan, nan, 0.0], recall [0.75, nan, 1.0, 0.75, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T18:01:22.766369: step 1390, loss 1.73917, accuracy 0.5, precision [0.0, 0.2857142857142857, nan, 1.0, 1.0, 0.0, 0.0, nan, nan], recall [0.0, 1.0, nan, 0.6666666666666666, 0.5, 0.0, nan, 0.0, nan]
2019-02-19T18:01:22.923884: step 1391, loss 0.811059, accuracy 0.8125, precision [1.0, 0.75, nan, 1.0, 1.0, 0.0, nan, 0.75, nan], recall [0.5, 1.0, nan, 1.0, 1.0, nan, nan, 0.75, nan]
2019-02-19T18:01:23.075556: step 1392, loss 1.63069, accuracy 0.4375, precision [1.0, 0.25, nan, 0.75, 0.6666666666666666, 0.0, nan, 0.0, 0.0], recall [0.3333333333333333, 1.0, nan, 0.6, 0.5, nan, nan, 0.0, nan]
2019-02-19T18:01:23.230647: step 1393, loss 1.23855, accuracy 0.5625, precision [0.3333333333333333, 0.5, 0.5, 0.3333333333333333, 0.75, nan, nan, 1.0, 1.0], recall [0.5, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0, 0.0, nan, 0.5, 1.0]
2019-02-19T18:01:23.383777: step 1394, loss 0.970064, accuracy 0.5625, precision [1.0, 0.5, 0.0, 0.8, 0.6666666666666666, nan, nan, 0.0, nan], recall [0.5, 1.0, 0.0, 0.6666666666666666, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T18:01:23.537097: step 1395, loss 1.33688, accuracy 0.375, precision [0.0, 0.0, nan, 0.6, 0.3333333333333333, nan, nan, 0.5, nan], recall [0.0, 0.0, 0.0, 0.42857142857142855, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:01:23.694531: step 1396, loss 1.02009, accuracy 0.6875, precision [0.6666666666666666, 1.0, 1.0, 0.3333333333333333, 1.0, nan, 1.0, 0.6666666666666666, 0.0], recall [1.0, 0.5, 1.0, 0.3333333333333333, 1.0, nan, 1.0, 1.0, nan]
2019-02-19T18:01:23.848861: step 1397, loss 1.39893, accuracy 0.5, precision [nan, 1.0, 0.5, 0.7142857142857143, 1.0, 0.0, nan, 0.0, nan], recall [0.0, 0.3333333333333333, 0.5, 0.8333333333333334, 1.0, nan, 0.0, nan, nan]
2019-02-19T18:01:23.999044: step 1398, loss 1.00844, accuracy 0.625, precision [nan, 0.75, 1.0, 0.75, 1.0, 0.0, 0.0, 0.0, nan], recall [0.0, 0.6, 1.0, 0.5, 1.0, nan, nan, nan, nan]
2019-02-19T18:01:24.156974: step 1399, loss 1.40458, accuracy 0.5625, precision [0.5, 1.0, 0.5, 0.3333333333333333, 0.5, nan, 1.0, 1.0, nan], recall [0.5, 0.4, 1.0, 0.6666666666666666, 1.0, 0.0, 0.5, 1.0, nan]
2019-02-19T18:01:24.310739: step 1400, loss 1.30168, accuracy 0.5, precision [nan, 0.5, 0.3333333333333333, 0.5, 1.0, 0.0, 0.0, 0.5, nan], recall [nan, 0.3333333333333333, 0.3333333333333333, 0.4, 1.0, nan, 0.0, 1.0, nan]
2019-02-19T18:01:24.472212: step 1401, loss 0.630392, accuracy 0.75, precision [1.0, nan, 0.6666666666666666, 0.8, 0.6666666666666666, nan, nan, nan, nan], recall [1.0, 0.0, 1.0, 1.0, 1.0, nan, 0.0, nan, nan]
2019-02-19T18:01:24.627501: step 1402, loss 1.02249, accuracy 0.625, precision [nan, nan, 1.0, 0.5714285714285714, 0.5, nan, nan, 0.3333333333333333, nan], recall [nan, 0.0, 0.8, 0.8, 1.0, nan, nan, 0.5, 0.0]
2019-02-19T18:01:24.776125: step 1403, loss 1.13159, accuracy 0.625, precision [1.0, 1.0, 0.5, 0.5, 0.6666666666666666, 1.0, nan, 0.0, nan], recall [0.5, 0.5, 1.0, 0.4, 1.0, 0.5, nan, nan, nan]
2019-02-19T18:01:24.935825: step 1404, loss 1.59765, accuracy 0.5, precision [0.0, 0.0, 0.5, 0.7142857142857143, 1.0, 0.0, nan, 0.5, nan], recall [nan, 0.0, 0.5, 0.5555555555555556, 1.0, nan, nan, 0.5, nan]
2019-02-19T18:01:25.089251: step 1405, loss 0.992046, accuracy 0.625, precision [1.0, 0.5, 1.0, 0.5, 1.0, 0.0, 1.0, 0.6666666666666666, nan], recall [0.5, 1.0, 1.0, 0.5, 0.5, 0.0, 1.0, 0.6666666666666666, nan]
2019-02-19T18:01:25.244898: step 1406, loss 1.60447, accuracy 0.4375, precision [0.5, 0.0, 1.0, 0.4, 0.5, nan, 0.0, nan, nan], recall [1.0, nan, 0.6666666666666666, 0.2857142857142857, 1.0, nan, 0.0, 0.0, nan]
2019-02-19T18:01:25.396442: step 1407, loss 1.32109, accuracy 0.625, precision [1.0, 1.0, nan, 0.5, 1.0, 0.0, nan, 0.6666666666666666, nan], recall [1.0, 0.5, 0.0, 0.75, 0.75, nan, 0.0, 0.6666666666666666, nan]
2019-02-19T18:01:25.551084: step 1408, loss 0.64816, accuracy 0.625, precision [1.0, 0.5, 0.0, 0.6, 0.75, 0.5, nan, nan, nan], recall [1.0, 0.5, nan, 0.6, 0.6, 0.5, nan, nan, nan]
2019-02-19T18:01:25.707470: step 1409, loss 1.19536, accuracy 0.625, precision [1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.5, nan], recall [1.0, 1.0, 0.5, 0.2857142857142857, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:01:25.859112: step 1410, loss 1.01209, accuracy 0.6875, precision [nan, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6, nan, nan, nan, nan], recall [nan, 0.6666666666666666, 0.6666666666666666, 0.5714285714285714, 1.0, nan, nan, nan, nan]
2019-02-19T18:01:26.011902: step 1411, loss 1.2627, accuracy 0.625, precision [1.0, 1.0, 0.0, 0.25, nan, 0.3333333333333333, nan, 1.0, 1.0], recall [1.0, 0.6666666666666666, 0.0, 0.25, nan, 0.5, nan, 1.0, 1.0]
2019-02-19T18:01:26.168357: step 1412, loss 1.46126, accuracy 0.5625, precision [0.5, 0.6, 0.0, 0.0, 1.0, 1.0, nan, 0.5, nan], recall [1.0, 0.75, 0.0, 0.0, 1.0, 1.0, nan, 1.0, 0.0]
2019-02-19T18:01:26.324812: step 1413, loss 0.557714, accuracy 0.875, precision [0.75, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, nan, nan], recall [0.75, 1.0, 1.0, 1.0, 1.0, nan, 1.0, 0.0, nan]
2019-02-19T18:01:26.479772: step 1414, loss 1.51051, accuracy 0.4375, precision [nan, nan, 1.0, 0.2, 0.75, 0.0, nan, 1.0, 0.0], recall [nan, 0.0, 0.6666666666666666, 0.5, 0.6, nan, nan, 0.25, 0.0]
2019-02-19T18:01:26.634835: step 1415, loss 1.16337, accuracy 0.5625, precision [0.5, 1.0, 0.0, 0.5714285714285714, 1.0, nan, nan, 0.6666666666666666, 0.0], recall [1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 1.0, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:01:26.792728: step 1416, loss 1.12558, accuracy 0.6875, precision [nan, 0.3333333333333333, 0.0, 0.8333333333333334, 1.0, nan, nan, 0.6666666666666666, nan], recall [0.0, 1.0, nan, 0.8333333333333334, 0.6, nan, nan, 0.6666666666666666, nan]
2019-02-19T18:01:26.947935: step 1417, loss 1.48474, accuracy 0.5, precision [0.5, 0.0, 1.0, 0.75, 0.6666666666666666, nan, 0.0, 0.0, nan], recall [1.0, 0.0, 0.5, 0.5, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:01:27.101878: step 1418, loss 2.00574, accuracy 0.5625, precision [nan, 0.6666666666666666, 0.3333333333333333, 0.8, 0.6666666666666666, nan, nan, 0.0, 0.0], recall [0.0, 1.0, 0.5, 0.5, 1.0, nan, 0.0, nan, nan]
2019-02-19T18:01:27.256145: step 1419, loss 0.999073, accuracy 0.6875, precision [nan, 0.0, 0.5, 1.0, 1.0, nan, nan, 0.6, 0.0], recall [0.0, nan, 1.0, 0.6666666666666666, 1.0, nan, nan, 1.0, 0.0]
2019-02-19T18:01:27.416328: step 1420, loss 1.38254, accuracy 0.625, precision [0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 0.0, 0.0, nan, nan], recall [0.6666666666666666, 1.0, 1.0, 0.5714285714285714, 1.0, nan, nan, 0.0, nan]
2019-02-19T18:01:27.575155: step 1421, loss 0.890242, accuracy 0.625, precision [0.5, 0.5, 1.0, 0.8, 0.5, 0.0, nan, 1.0, nan], recall [1.0, 0.5, 1.0, 0.4444444444444444, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:01:27.733358: step 1422, loss 1.38397, accuracy 0.5625, precision [1.0, 1.0, nan, 0.42857142857142855, 0.5, 1.0, nan, 0.0, 0.0], recall [1.0, 0.6, 0.0, 1.0, 0.3333333333333333, 1.0, nan, 0.0, 0.0]
2019-02-19T18:01:27.889226: step 1423, loss 1.12816, accuracy 0.5625, precision [0.5, 0.8, 0.3333333333333333, 0.6666666666666666, 0.5, nan, 0.0, nan, nan], recall [1.0, 0.6666666666666666, 1.0, 0.4, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:01:28.048321: step 1424, loss 1.49339, accuracy 0.3125, precision [nan, 0.25, 0.0, 0.5, 0.5, nan, nan, 0.0, nan], recall [0.0, 1.0, 0.0, 0.42857142857142855, 0.5, 0.0, nan, 0.0, 0.0]
2019-02-19T18:01:28.199526: step 1425, loss 0.801544, accuracy 0.75, precision [0.5, 1.0, nan, 0.875, 0.5, 0.0, nan, 1.0, nan], recall [1.0, 0.5, nan, 1.0, 1.0, 0.0, nan, 0.5, nan]
2019-02-19T18:01:28.358489: step 1426, loss 1.00255, accuracy 0.6875, precision [1.0, 1.0, 0.5, 0.8333333333333334, 0.75, nan, 0.0, nan, 0.0], recall [1.0, 0.5, 1.0, 0.625, 0.75, nan, nan, nan, nan]
2019-02-19T18:01:28.514411: step 1427, loss 0.699597, accuracy 0.625, precision [nan, 1.0, 0.0, 0.6, 1.0, 0.0, nan, 0.3333333333333333, nan], recall [nan, 1.0, 0.0, 0.42857142857142855, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:01:28.670985: step 1428, loss 0.817692, accuracy 0.6875, precision [0.3333333333333333, 0.5, 0.0, 1.0, 1.0, nan, nan, nan, nan], recall [1.0, 1.0, 0.0, 0.5714285714285714, 0.8333333333333334, nan, nan, nan, nan]
2019-02-19T18:01:28.830449: step 1429, loss 0.890376, accuracy 0.6875, precision [0.0, 0.25, 0.75, 1.0, 1.0, nan, nan, nan, nan], recall [nan, 1.0, 1.0, 0.6, 0.5, nan, nan, nan, nan]
2019-02-19T18:01:28.985239: step 1430, loss 1.45608, accuracy 0.5, precision [1.0, 0.6666666666666666, 0.3333333333333333, 0.6, 0.5, 0.0, 0.0, nan, nan], recall [0.5, 0.6666666666666666, 1.0, 0.42857142857142855, 0.5, nan, 0.0, nan, nan]
2019-02-19T18:01:29.141452: step 1431, loss 1.58855, accuracy 0.5, precision [0.0, 0.5, 0.0, 1.0, 0.5, 0.0, 0.0, 0.6666666666666666, nan], recall [nan, 0.25, nan, 0.4444444444444444, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:01:29.298579: step 1432, loss 0.708766, accuracy 0.6875, precision [1.0, 0.75, nan, 0.7142857142857143, 0.5, 0.0, 1.0, nan, nan], recall [1.0, 0.75, 0.0, 0.8333333333333334, 0.5, nan, 1.0, 0.0, nan]
2019-02-19T18:01:29.452553: step 1433, loss 1.34859, accuracy 0.5625, precision [0.5, 0.0, nan, 0.6666666666666666, 1.0, 0.3333333333333333, nan, 0.8, 0.0], recall [1.0, nan, 0.0, 0.2857142857142857, 1.0, 1.0, nan, 0.8, nan]
2019-02-19T18:01:29.607554: step 1434, loss 1.49288, accuracy 0.625, precision [0.0, 0.5, 1.0, 0.6666666666666666, 0.8, nan, nan, 1.0, nan], recall [nan, 0.5, 1.0, 0.5, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T18:01:29.763109: step 1435, loss 1.72129, accuracy 0.4375, precision [0.5, 0.5, 1.0, 0.5, 0.4, 0.0, nan, nan, 0.0], recall [0.5, 1.0, 1.0, 0.2857142857142857, 0.5, nan, nan, 0.0, nan]
2019-02-19T18:01:29.921263: step 1436, loss 0.44075, accuracy 0.875, precision [0.0, nan, 1.0, 1.0, 1.0, 1.0, nan, 0.8, nan], recall [nan, 0.0, 1.0, 1.0, 0.75, 1.0, nan, 1.0, nan]
2019-02-19T18:01:30.080567: step 1437, loss 1.30357, accuracy 0.625, precision [nan, 0.5, nan, 0.6, 1.0, 0.5, 0.5, 0.75, nan], recall [nan, 1.0, 0.0, 0.5, 1.0, 1.0, 0.5, 0.75, nan]
2019-02-19T18:01:30.241354: step 1438, loss 1.21343, accuracy 0.5625, precision [0.0, 0.6, 0.0, nan, 1.0, 0.0, nan, 0.5, nan], recall [nan, 0.75, nan, 0.0, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:01:30.400989: step 1439, loss 1.3279, accuracy 0.6875, precision [1.0, 0.7142857142857143, nan, 0.6666666666666666, 0.5, 0.5, nan, 1.0, nan], recall [1.0, 0.8333333333333334, nan, 0.5, 1.0, 1.0, nan, 0.3333333333333333, nan]
2019-02-19T18:01:30.561064: step 1440, loss 0.854813, accuracy 0.625, precision [1.0, 0.5, 1.0, 0.3333333333333333, 0.8, nan, nan, nan, nan], recall [0.5, 0.5, 0.6666666666666666, 1.0, 0.8, nan, nan, 0.0, nan]
2019-02-19T18:01:30.713092: step 1441, loss 1.16966, accuracy 0.5625, precision [0.4, 1.0, nan, 0.0, 0.75, 1.0, 0.0, 1.0, nan], recall [1.0, 0.5, 0.0, 0.0, 1.0, 0.5, nan, 0.6666666666666666, nan]
2019-02-19T18:01:30.867488: step 1442, loss 1.48874, accuracy 0.5625, precision [nan, 0.6666666666666666, 0.5, 0.5, nan, 0.0, nan, 1.0, 0.0], recall [nan, 0.8, 0.5, 0.25, 0.0, nan, nan, 0.75, nan]
2019-02-19T18:01:31.026123: step 1443, loss 1.67641, accuracy 0.5, precision [nan, 0.75, 0.0, 0.5555555555555556, nan, nan, nan, nan, 0.0], recall [nan, 0.6, 0.0, 0.625, nan, 0.0, nan, nan, nan]
2019-02-19T18:01:31.182217: step 1444, loss 1.20641, accuracy 0.5625, precision [1.0, 0.6666666666666666, 0.0, 0.5, 1.0, 0.0, 0.6666666666666666, nan, nan], recall [0.25, 1.0, 0.0, 0.5, 1.0, nan, 1.0, 0.0, nan]
2019-02-19T18:01:31.339839: step 1445, loss 0.806998, accuracy 0.6875, precision [1.0, 0.75, nan, 0.5, 0.6666666666666666, nan, nan, 1.0, nan], recall [1.0, 0.75, 0.0, 0.75, 0.6666666666666666, 0.0, nan, 1.0, nan]
2019-02-19T18:01:31.497735: step 1446, loss 1.42621, accuracy 0.5, precision [0.5, 0.5, nan, 0.5714285714285714, 1.0, nan, 0.0, 0.3333333333333333, nan], recall [1.0, 0.2, 0.0, 0.6666666666666666, 1.0, 0.0, nan, 1.0, nan]
2019-02-19T18:01:31.649012: step 1447, loss 1.32181, accuracy 0.5, precision [1.0, 0.0, 0.5, 1.0, 0.3333333333333333, nan, 1.0, 0.25, nan], recall [1.0, 0.0, 0.5, 0.25, 1.0, nan, 1.0, 0.3333333333333333, 0.0]
2019-02-19T18:01:31.797893: step 1448, loss 0.879865, accuracy 0.6875, precision [0.5, 0.6666666666666666, 0.5, 1.0, 1.0, nan, nan, 0.3333333333333333, nan], recall [1.0, 0.4, 1.0, 0.7142857142857143, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:01:31.949341: step 1449, loss 1.2416, accuracy 0.6875, precision [0.75, 1.0, nan, 0.8333333333333334, 1.0, 0.0, 0.0, 1.0, 0.0], recall [1.0, 0.3333333333333333, 0.0, 0.8333333333333334, 0.5, nan, nan, 1.0, nan]
2019-02-19T18:01:32.099990: step 1450, loss 1.26762, accuracy 0.5625, precision [0.5, 0.0, 1.0, 0.8, 1.0, 0.5, 0.0, 0.3333333333333333, nan], recall [0.5, nan, 1.0, 0.4444444444444444, 0.5, 1.0, nan, 1.0, nan]
2019-02-19T18:01:32.256117: step 1451, loss 1.2168, accuracy 0.5625, precision [0.0, 0.0, nan, 1.0, 1.0, 0.0, 0.0, 1.0, nan], recall [0.0, nan, nan, 0.5454545454545454, 0.5, nan, nan, 1.0, nan]
2019-02-19T18:01:32.410484: step 1452, loss 0.992329, accuracy 0.75, precision [0.0, 1.0, 1.0, 0.7142857142857143, 1.0, 0.0, nan, 1.0, nan], recall [0.0, 1.0, 1.0, 0.7142857142857143, 0.6666666666666666, nan, nan, 1.0, nan]
2019-02-19T18:01:32.566599: step 1453, loss 1.6993, accuracy 0.4375, precision [0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, nan, nan], recall [1.0, 0.6, 0.0, 0.2857142857142857, 1.0, nan, 0.0, nan, nan]
2019-02-19T18:01:32.725901: step 1454, loss 1.21184, accuracy 0.4375, precision [1.0, 0.0, 0.0, 0.375, 1.0, 0.0, nan, 0.0, nan], recall [0.4, 0.0, 0.0, 0.6, 0.6666666666666666, nan, nan, 0.0, nan]
2019-02-19T18:01:32.885263: step 1455, loss 2.02901, accuracy 0.5, precision [0.5, 0.0, 0.0, 1.0, 1.0, 0.0, nan, 0.0, nan], recall [0.5, 0.0, nan, 0.625, 1.0, nan, 0.0, nan, nan]
2019-02-19T18:01:33.036830: step 1456, loss 1.05897, accuracy 0.5, precision [nan, nan, 0.0, 0.6666666666666666, 0.6, 0.0, nan, 0.5, nan], recall [nan, 0.0, 0.0, 0.4444444444444444, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:01:33.195624: step 1457, loss 1.42051, accuracy 0.75, precision [nan, 1.0, 0.25, 0.8, 1.0, nan, 1.0, 1.0, nan], recall [nan, 1.0, 1.0, 0.8, 1.0, nan, 0.5, 0.3333333333333333, nan]
2019-02-19T18:01:33.355265: step 1458, loss 1.72665, accuracy 0.5, precision [0.5, 1.0, 0.0, 0.8, 0.25, 0.0, 1.0, 0.0, nan], recall [0.3333333333333333, 0.3333333333333333, nan, 0.5714285714285714, 1.0, nan, 1.0, 0.0, nan]
2019-02-19T18:01:33.508304: step 1459, loss 1.31121, accuracy 0.5625, precision [1.0, 0.5, 0.0, 1.0, 0.5, 0.0, nan, 0.3333333333333333, nan], recall [1.0, 1.0, 0.0, 0.625, 0.5, nan, 0.0, 1.0, nan]
2019-02-19T18:01:33.666891: step 1460, loss 0.941421, accuracy 0.75, precision [0.3333333333333333, nan, nan, 0.8333333333333334, 1.0, nan, 1.0, 1.0, 0.0], recall [1.0, 0.0, nan, 0.8333333333333334, 0.6666666666666666, nan, 1.0, 0.75, nan]
2019-02-19T18:01:33.817067: step 1461, loss 0.992146, accuracy 0.625, precision [0.6666666666666666, 1.0, nan, 0.75, 0.3333333333333333, nan, nan, 0.0, nan], recall [1.0, 1.0, nan, 0.6, 0.5, nan, 0.0, nan, nan]
2019-02-19T18:01:33.973798: step 1462, loss 0.866343, accuracy 0.6875, precision [nan, 0.0, 0.0, 0.8571428571428571, 0.6666666666666666, 1.0, 0.0, 1.0, nan], recall [nan, 0.0, nan, 0.6, 1.0, 1.0, nan, 1.0, nan]
2019-02-19T18:01:34.127556: step 1463, loss 0.923577, accuracy 0.625, precision [1.0, 0.25, 0.0, 0.75, 1.0, nan, nan, nan, nan], recall [0.6666666666666666, 1.0, nan, 0.6666666666666666, 0.5, nan, nan, 0.0, nan]
2019-02-19T18:01:34.280943: step 1464, loss 2.70142, accuracy 0.3125, precision [1.0, 0.5, 0.0, 0.5, 0.2, nan, 0.0, 0.5, 0.0], recall [0.5, 0.5, 0.0, 0.16666666666666666, 0.5, nan, nan, 0.5, 0.0]
2019-02-19T18:01:34.434591: step 1465, loss 1.35969, accuracy 0.625, precision [1.0, 0.5, 0.0, 1.0, 1.0, nan, 0.0, nan, 0.0], recall [1.0, 1.0, nan, 0.3333333333333333, 1.0, 0.0, nan, 0.0, nan]
2019-02-19T18:01:34.592893: step 1466, loss 0.991412, accuracy 0.6875, precision [1.0, 0.5, 0.0, 0.8333333333333334, 0.6666666666666666, nan, 1.0, 0.0, nan], recall [1.0, 1.0, 0.0, 0.7142857142857143, 1.0, nan, 0.5, 0.0, nan]
2019-02-19T18:01:34.747339: step 1467, loss 0.696546, accuracy 0.6875, precision [1.0, 0.5, 1.0, 1.0, 0.6666666666666666, nan, nan, 0.3333333333333333, nan], recall [1.0, 1.0, 1.0, 0.2857142857142857, 1.0, nan, nan, 1.0, nan]
2019-02-19T18:01:34.898241: step 1468, loss 0.847453, accuracy 0.625, precision [nan, 1.0, 0.25, 1.0, 1.0, 0.0, nan, 0.5, 0.0], recall [0.0, 1.0, 1.0, 0.6, 0.5, nan, nan, 1.0, nan]
2019-02-19T18:01:35.052682: step 1469, loss 1.09607, accuracy 0.5, precision [0.5, 0.5, 0.0, 0.8, 0.6666666666666666, 0.0, 0.0, nan, nan], recall [1.0, 1.0, 0.0, 0.5, 0.6666666666666666, 0.0, nan, 0.0, nan]
2019-02-19T18:01:35.348433: step 1470, loss 1.06613, accuracy 0.625, precision [0.3333333333333333, 0.5, 0.0, 1.0, 1.0, nan, nan, 1.0, nan], recall [1.0, 0.75, nan, 0.5, 0.75, nan, nan, 0.3333333333333333, nan]
2019-02-19T18:01:35.505171: step 1471, loss 1.58346, accuracy 0.5, precision [0.5, 0.25, 0.0, 0.75, 0.5, nan, nan, 0.5, 1.0], recall [0.3333333333333333, 1.0, 0.0, 0.42857142857142855, 0.5, nan, nan, 1.0, 1.0]
2019-02-19T18:01:35.663243: step 1472, loss 0.814885, accuracy 0.75, precision [nan, 0.5, nan, 0.8571428571428571, 1.0, 0.0, 1.0, nan, nan], recall [0.0, 1.0, nan, 0.75, 0.75, nan, 1.0, nan, nan]
2019-02-19T18:01:35.816636: step 1473, loss 1.61231, accuracy 0.625, precision [0.5, 1.0, 0.0, 0.3333333333333333, 1.0, nan, nan, 1.0, 0.0], recall [1.0, 0.75, nan, 0.3333333333333333, 0.5, nan, nan, 0.75, nan]
2019-02-19T18:01:35.971866: step 1474, loss 1.13697, accuracy 0.625, precision [nan, 0.0, 0.0, 0.8333333333333334, 0.75, 0.5, 0.5, nan, nan], recall [nan, 0.0, nan, 0.625, 1.0, 1.0, 1.0, 0.0, nan]
2019-02-19T18:01:36.131477: step 1475, loss 1.35153, accuracy 0.5, precision [1.0, 0.5714285714285714, 0.3333333333333333, 0.0, 1.0, nan, nan, 0.5, nan], recall [0.25, 1.0, 1.0, 0.0, 0.3333333333333333, nan, nan, 0.3333333333333333, nan]
2019-02-19T18:01:36.292515: step 1476, loss 1.18687, accuracy 0.75, precision [0.5, 1.0, 0.0, 0.8, 1.0, 0.0, nan, 1.0, nan], recall [1.0, 0.6666666666666666, nan, 1.0, 0.8, nan, 0.0, 0.5, nan]
2019-02-19T18:01:36.448841: step 1477, loss 1.41923, accuracy 0.5625, precision [1.0, 0.5, 0.5, 0.6, 0.5, 0.0, 0.0, 1.0, nan], recall [1.0, 1.0, 1.0, 0.42857142857142855, 1.0, nan, 0.0, 0.6666666666666666, nan]
